SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500620,GREAT EASTE ,A ,Q,333.90,335.80,330.00,331.30,332.30,331.60,79,3273,1087474.00,
500645,DEEPAK FERT.,A ,Q,292.05,292.60,283.10,287.05,287.05,295.95,478,21849,6283811.00,
500650,EXCEL INDUST,B ,Q,872.70,879.00,859.95,866.75,865.00,874.75,106,1282,1113249.00,
500655,GARWARE POLY,X ,Q,149.00,155.95,149.00,153.40,150.50,153.00,29,7348,1110889.00,
500660,GLAXOSMITH  ,A ,Q,2137.80,2150.00,2040.00,2085.40,2085.40,2132.30,380,1967,4140307.00,
500670,GUJ.NARMADA ,A ,Q,373.60,374.00,362.90,363.95,363.95,373.55,4567,191238,70326285.00,
500672,NOVARTIS    ,B ,Q,617.00,624.95,610.00,612.30,612.30,612.95,274,4760,2946346.00,
500674,SANOFI      ,A ,Q,5995.00,5995.00,5132.00,5163.05,5160.00,5151.15,136,439,2311211.00,
500676,GLAXOSMITHKL,A ,Q,6670.00,6780.00,5972.10,6095.10,6095.10,6651.65,2397,7787,48585746.00,
500680,PFIZER LTD. ,A ,Q,2148.00,2205.00,2131.65,2185.35,2200.00,2142.85,181,862,1871537.00,
500690,GUJ.ST.FERT ,A ,Q,117.50,117.50,113.75,114.30,114.30,117.15,1153,261669,30182344.00,
500696,HIND UNI LT ,A ,Q,1330.00,1344.05,1322.70,1335.90,1335.90,1332.50,1858,95753,127631707.00,
500710,AKZOINDIA   ,B ,Q,1813.05,1820.20,1789.90,1798.00,1789.90,1792.50,161,800,1444980.00,
500730,NOCIL LTD   ,B ,Q,192.00,196.50,190.40,191.35,192.50,193.85,1140,144271,27887004.00,
500770,TATA CHEM.  ,A ,Q,687.50,691.00,674.80,676.75,678.00,691.10,569,16019,10906758.00,
500777,T.P.L.      ,B ,Q,50.50,51.20,48.00,49.50,49.50,51.35,107,11706,588054.00,
500780,ZUARIGLOB   ,B ,Q,173.00,175.15,171.00,171.15,171.15,173.00,111,5718,985861.00,
500790,NESTLE (I)  ,A ,Q,8169.00,8235.00,8125.00,8202.15,8202.15,8083.85,1037,6192,50743798.00,
500800,TATAGLOBAL  ,A ,Q,261.95,263.50,257.00,258.45,258.45,263.35,1442,138243,36037810.00,
500820,ASIAN PAINTS,A ,Q,1121.05,1129.70,1115.50,1120.70,1129.70,1131.75,1147,40374,45218244.00,
500825,BRITANIA IND,A ,Q,4955.55,4998.95,4930.00,4971.45,4965.00,4959.70,775,10629,52894682.00,
500830,COLGATE PALM,A ,Q,1041.55,1063.45,1041.00,1057.70,1056.75,1043.30,449,10303,10840404.00,
500840,EIH LTD.    ,B ,Q,158.50,161.00,156.75,159.10,158.00,159.95,353,18640,2941288.00,
500850,INDIAN HOTEL,A ,Q,128.35,134.90,125.55,127.35,127.35,129.65,505,301712,38279517.00,
500870,CASTROL     ,A ,Q,201.35,206.00,201.35,205.10,205.10,202.35,990,64138,13070643.00,
500875,ITC LTD.    ,A ,Q,257.70,261.70,255.05,255.90,255.90,258.50,2989,440639,113381583.00,
500877,APOLLO TYRES,A ,Q,275.50,279.50,271.70,275.40,275.40,274.65,1283,148118,40655028.00,
500878,CEAT LIMITED,A ,Q,1500.05,1514.00,1485.00,1501.75,1501.75,1513.70,1036,27642,41513215.00,
500890,MODI RUBBER ,T ,Q,84.20,84.20,84.20,84.20,84.20,84.20,6,467,39321.00,
500940,FINOLEX IND.,A ,Q,655.00,658.50,647.20,651.30,650.00,647.90,113,2291,1493945.00,
501148,DALAL ST INV,XT,Q,143.85,143.85,143.85,143.85,143.85,143.85,1,10,1438.00,
501150,CENTRUM CAP ,B ,Q,56.50,64.90,56.00,62.70,62.70,56.90,2534,1640515,101826563.00,
501179,OSCAR INV.  ,X ,Q,72.05,74.95,71.50,72.95,74.50,75.00,45,2438,177611.00,
501242,TCI FINANCE ,B ,Q,22.30,25.55,22.30,24.80,25.05,25.00,67,46264,1149515.00,
501295,INDUS.INV.TR,B ,Q,93.10,93.10,93.10,93.10,93.10,98.00,1,200,18620.00,
501298,INDUS.&PRUD.,X ,Q,1190.00,1200.00,1190.00,1190.00,1190.00,1185.50,3,105,125450.00,
501301,TATA INVEST.,B ,Q,742.65,748.00,731.80,739.75,740.00,743.40,198,1607,1188043.00,
501343,MOTOR&GEN.FI,B ,Q,43.70,43.70,39.00,40.00,40.00,40.00,6,5015,196944.00,
501370,WALCHAND PF ,X ,Q,137.90,140.00,123.15,124.30,123.20,130.00,25,686,88014.00,
501391,W.H.BRADY   ,X ,Q,181.00,181.00,164.45,164.55,177.00,173.10,28,1109,183274.00,
501423,SHA ENG PLA ,X ,Q,1250.00,1250.00,1202.20,1222.95,1220.00,1218.60,85,22634,27714411.00,
501425,BOM.BURMAH  ,A ,Q,1176.30,1206.50,1155.60,1168.95,1168.95,1176.20,1187,20774,24391497.00,
501430,BOM.CYCLE   ,X ,Q,1960.00,1960.00,1872.00,1872.00,1872.00,1970.00,13,127,238335.00,
501455,GREAVES COTT,A ,Q,115.00,115.85,113.40,113.90,113.90,115.30,397,60096,6892274.00,
501700,INDIA NIVEH ,X ,Q,37.50,37.70,37.45,37.70,37.70,37.40,34,6305,236617.00,
501831,COAST CORP  ,X ,Q,88.30,88.30,88.30,88.30,88.30,88.30,3,5001,441588.00,
501833,CHOWGULE ST ,XT,Q,12.20,13.40,12.20,12.70,12.20,12.80,27,14089,177478.00,
501848,GLOBAL OFFS ,B ,Q,21.50,21.50,20.60,21.25,20.65,21.65,29,3096,64974.00,
502015,ASIIL       ,X ,Q,27.80,27.80,26.10,26.30,26.30,27.45,196,50890,1357617.00,
502090,SAGAR CEM.  ,B ,Q,903.05,949.95,895.00,924.55,910.00,897.10,42,439,397816.00,
502137,DECAN CEMENT,B ,Q,510.00,510.00,506.00,506.70,506.00,520.00,7,539,274270.00,
502157,MANGALAM CEM,B ,Q,330.30,330.50,320.10,326.20,326.20,334.15,49,1255,409828.00,
502165,OCL INDIA L ,B ,Q,1295.00,1322.00,1282.30,1298.70,1298.70,1327.15,70,1364,1772690.00,
502168,N C L IND.  ,B ,Q,216.00,221.50,216.00,218.05,218.05,218.15,99,2939,642089.00,
502175,SAURAS.CEM. ,X ,Q,70.15,70.75,68.45,69.50,69.95,70.50,122,22345,1554241.00,
502180,SRI DIGV CEM,X ,Q,22.75,23.50,22.55,23.20,23.00,23.05,93,39801,913309.00,
502219,BOROSIL GLAS,B ,Q,806.10,835.00,806.10,828.00,828.00,813.05,472,9328,7681694.00,
502250,MARATH.REFRA,XT,Q,346.90,347.00,344.85,344.85,344.85,363.00,5,10005,3471369.00,
502281,TRIVENI GLAS,XT,Q,14.75,15.30,14.75,15.25,15.25,15.30,4,602,9030.00,
502330,IPAPPM      ,B ,Q,293.50,294.90,290.00,290.45,290.45,295.65,73,1941,566341.00,
502355,BALKRISH IND,A ,Q,1090.00,1106.45,1058.15,1072.85,1079.80,1096.15,1324,29863,32100654.00,
502407,NATH PULP   ,X ,Q,37.30,40.90,37.30,39.55,40.90,40.10,10,353,13945.00,
502420,ORIENT PAPER,B ,Q,37.90,40.00,37.45,39.50,40.00,38.55,248,40908,1576933.00,
502445,CITADEL     ,X ,Q,37.10,38.50,37.10,37.10,37.10,37.10,9,2009,74616.00,
502448,ROLLATAINER ,B ,Q,4.81,4.81,4.57,4.57,4.57,4.81,17,5053,23274.00,
502450,SESHA.PAPER ,B ,Q,851.00,877.00,850.00,869.80,872.00,856.85,15,140,121407.00,
502587,RAMA PULP   ,X ,Q,61.50,61.50,59.55,60.05,60.05,59.85,69,8838,533386.00,
502742,SINTEX IND. ,A ,Q,18.15,18.25,17.90,17.95,17.95,18.35,785,495404,8927444.00,
502761,BLUE BLEND  ,B ,Q,18.25,18.85,18.05,18.70,18.70,18.95,60,17381,320903.00,
502820,DCM LTD.    ,B ,Q,90.00,90.40,87.30,88.10,88.70,90.05,35,2094,185015.00,
502865,FORBES & CO ,B ,Q,3075.00,3120.00,3010.10,3094.80,3094.80,3076.65,234,6746,20824323.00,
502873,H.P.COTTON  ,X ,Q,30.95,30.95,30.95,30.95,30.95,31.20,5,100,3095.00,
502901,JAMSHRI RANJ,XT,Q,13.00,13.00,13.00,13.00,13.00,12.55,1,100,1300.00,
502937,KESORAM IND ,B ,Q,109.90,110.65,107.80,108.85,109.70,110.50,402,52021,5692982.00,
502958,LAKSHMI MILL,X ,Q,3230.00,3283.95,2825.05,3241.60,3210.00,3347.55,29,143,453316.00,
502986,VARDH TEXT  ,B ,Q,1232.00,1232.00,1194.35,1220.75,1229.00,1221.40,293,4106,4982483.00,
503031,PENLAND LTD ,B ,Q,20.50,20.90,20.20,20.30,20.30,20.55,311,97294,1980472.00,
503100,PHOENIX MILL,B ,Q,596.00,600.00,580.00,593.10,600.00,596.75,295,2617,1543283.00,
503101,MARATHON NEX,B ,Q,409.00,423.05,408.50,417.20,420.00,413.25,29,531,219562.00,
503162,REL.CHEMOTX ,X ,Q,74.70,78.35,74.70,76.10,76.05,77.30,28,4468,340149.00,
503169,RUBY MILLS  ,B ,Q,298.00,298.00,291.05,291.05,291.05,293.10,5,135,40045.00,
503310,SWAN ENG    ,A ,Q,177.00,179.60,175.00,178.55,178.50,180.30,543,161951,28691198.00,
503349,VICTORIA MIL,X ,Q,3350.00,3350.00,3246.00,3345.00,3345.00,3374.00,8,27,89637.00,
503657,VEER ENERGY ,X ,Q,30.00,31.20,28.70,29.55,29.30,30.60,272,136327,4083202.00,
503722,BANSW.SYNTEX,B ,Q,103.50,105.00,97.20,98.40,98.40,101.90,39,2901,292700.00,
503804,SHRI DINESH ,X ,Q,155.10,166.85,152.00,164.95,166.85,158.95,26,925,150085.00,
503806,SRF LIMITED ,A ,Q,2005.00,2010.00,1940.00,1957.80,1957.80,1997.60,853,13890,27551096.00,
503811,SIYARAM SILK,B ,Q,605.20,615.00,600.00,608.35,600.00,614.60,107,2869,1741190.00,
503831,FOMENTO HOTE,X ,Q,130.00,130.00,120.00,120.00,120.00,130.00,11,224,27135.00,
503837,SHREE RAJSYN,X ,Q,13.80,14.85,13.80,14.30,14.85,14.15,6,4050,57992.00,
503960,BHARAT BIJLE,B ,Q,1535.65,1535.65,1495.00,1507.35,1495.00,1539.60,150,3391,5141511.00,
504000,ELPRO INTER ,X ,Q,46.50,47.00,41.55,43.60,43.60,47.95,119,27817,1254795.00,
504008,EMCO LTD.   ,B ,Q,10.20,10.85,10.15,10.30,10.30,10.65,92,41752,434648.00,
504028,GEE LTD     ,X ,Q,43.90,43.90,41.00,41.25,41.05,42.15,33,10407,436100.00,
504036,HIND.RECT   ,B ,Q,132.30,132.30,132.30,132.30,132.30,134.40,1,25,3307.00,
504058,NIPPOBATRY  ,B ,Q,812.10,837.00,812.10,834.00,834.00,837.75,26,231,190559.00,
504067,ZENSAR TECH.,B ,Q,888.75,905.55,888.75,900.75,902.00,888.75,135,1157,1040045.00,
504076,JYOTI LTD.  ,X ,Q,65.80,66.80,64.65,65.65,66.80,65.00,16,5039,330994.00,
504092,INDOKEM LTD.,X ,Q,21.80,21.80,18.55,18.90,18.90,21.00,89,28868,571026.00,
504093,PANA ENERG  ,X ,Q,341.10,359.70,337.10,340.40,344.00,352.85,145,6604,2262141.00,
504112,NELCO LTD.  ,B ,Q,156.70,159.00,154.00,154.95,154.95,157.30,905,80011,12470324.00,
504132,PERM MAGNETS,X ,Q,85.95,85.95,78.20,85.95,85.95,81.90,46,2793,238490.00,
504176,HIGH ENERGY ,X ,Q,426.80,426.80,410.00,410.35,410.00,410.75,14,204,85011.00,
504212,UNIV.CABLE  ,B ,Q,129.95,131.35,127.00,130.20,131.35,131.40,40,4091,529324.00,
504220,W.S.INDUSTR.,B ,Q,6.17,6.17,5.45,5.61,5.61,5.76,7,6250,35755.00,
504240,DELTON CABLE,X ,Q,20.10,20.10,20.05,20.05,20.05,21.00,4,500,10035.00,
504258,LAKSHMI ELEC,X ,Q,596.00,596.00,580.30,590.00,590.00,591.10,37,779,458941.00,
504341,RELTD       ,X ,Q,36.00,36.00,36.00,36.00,36.00,36.00,3,142,5112.00,
504351,EMPOWER     ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,255,124.00,
504392,KRISHNA VEN ,XT,Q,68.20,68.20,68.00,68.05,68.00,68.00,3,6,408.00,
504605,UNI ABEX    ,ST,Q,650.00,651.55,593.00,593.00,593.00,620.55,11,536,341604.00,
504614,SARDA ENMIN ,B ,Q,428.00,432.00,418.75,420.50,421.00,430.85,553,14713,6209102.00,
504646,BHAGWATI AUT,X ,Q,115.00,117.00,111.30,112.05,112.05,117.60,16,1031,116130.00,
504673,UNIV.PRIME  ,XT,Q,2.90,2.90,2.90,2.90,2.90,2.90,2,150,435.00,
504697,GALADA TELE.,X ,Q,5.26,5.26,5.26,5.26,5.26,5.26,1,100,526.00,
504701,GONTER PEIP ,XT,Q,7.86,7.86,7.86,7.86,7.86,7.49,1,1,7.00,
504713,HIND.WIR LTD,X ,Q,45.60,45.60,45.60,45.60,45.60,48.00,1,1,45.00,
504741,IND.HUME PIP,B ,Q,317.00,317.50,306.80,313.15,312.00,318.00,189,6762,2099266.00,
504786,INVEST &PREC,X ,Q,412.00,412.00,400.00,407.45,402.00,401.00,47,2844,1142232.00,
504810,INFORMEDTEC ,X ,Q,52.30,52.30,52.30,52.30,52.30,52.30,1,1,52.00,
504840,KAIRA CAN CO,XT,Q,1090.00,1090.00,1047.00,1051.00,1051.00,1102.00,12,302,317435.00,
504879,ORIENT ABRAS,B ,Q,35.30,35.30,34.30,35.30,35.30,33.65,27,6015,210696.00,
504903,RATHI ST    ,XT,Q,2.15,2.33,2.12,2.33,2.33,2.22,5,1995,4337.00,
504908,DUNCANENG   ,X ,Q,69.45,69.45,69.45,69.45,69.45,66.15,4,233,16181.00,
504918,SANDUR MANG.,X ,Q,1086.00,1148.00,1083.10,1119.00,1119.00,1126.55,135,2253,2506808.00,
504959,STOVAC IND. ,X ,Q,2985.30,3063.90,2985.00,2988.60,2986.00,3010.00,22,152,454388.00,
504961,TATA YODOGAW,XT,Q,59.25,59.25,54.50,55.00,56.55,57.05,24,2217,122947.00,
504966,TINPLATE    ,B ,Q,192.95,192.95,186.80,187.65,187.65,194.85,1258,116893,22183983.00,
504973,TIFHL       ,A ,Q,650.00,655.00,648.10,649.25,655.00,654.70,8,1555,1009984.00,
504988,WELCAST     ,X ,Q,939.00,939.00,909.90,936.90,936.90,895.00,11,113,102938.00,
505010,AUTO AXLES  ,B ,Q,1480.00,1507.85,1452.00,1459.80,1460.00,1481.70,111,590,870723.00,
505029,ATLAS CYCLES,T ,Q,158.05,168.75,158.05,165.65,165.65,165.00,19,1102,181260.00,
505036,AUTO COR.GOA,X ,Q,1089.00,1133.55,1064.00,1115.45,1130.00,1099.80,73,936,1022022.00,
505075,SETCO AUTO  ,B ,Q,52.45,52.75,51.10,51.55,51.50,52.75,251,60643,3145109.00,
505141,SCOOTERS IND,T ,Q,60.45,60.45,58.00,60.45,60.45,57.60,94,12757,770311.00,
505160,TALBROS AUTO,B ,Q,281.80,285.00,277.00,278.95,277.00,287.55,69,1440,405125.00,
505163,ZF STEERING ,B ,Q,1025.00,1030.95,1000.00,1020.75,1011.00,1026.15,205,3612,3675490.00,
505192,SMLISUZU    ,B ,Q,746.80,785.00,743.50,766.65,766.65,742.05,204,3009,2319223.00,
505196,TIL LTD.    ,B ,Q,453.00,454.00,434.20,444.80,443.05,457.60,90,1528,682389.00,
505200,EICHER MOTOR,A ,Q,28088.05,28669.70,28016.30,28336.95,28201.70,28412.60,526,1114,31510565.00,
505216,ALFRED HERB ,XT,Q,936.00,936.00,891.10,924.80,936.00,936.00,5,16,14931.00,
505230,CIMMCO      ,B ,Q,81.50,81.70,78.00,78.50,78.00,77.85,176,12452,1000386.00,
505232,VELJAN      ,X ,Q,978.90,1007.50,978.90,1007.50,1007.50,959.55,23,1039,1043012.00,
505242,DYNAMAT.TECH,B ,Q,1675.70,1725.00,1675.70,1710.35,1725.00,1692.00,28,105,179378.00,
505250,G.G.DANDEKAR,X ,Q,71.00,74.50,70.00,72.05,70.30,72.90,30,919,66232.00,
505255,GMM PFAUDLER,B ,Q,698.95,723.25,675.00,687.50,685.00,691.80,114,3329,2337376.00,
505283,KIRLOSAR PN ,B ,Q,760.00,779.95,742.00,750.00,755.00,777.50,79,1432,1083847.00,
505299,KULK-POWER  ,X ,Q,59.00,59.00,55.50,58.45,58.45,58.15,11,444,25346.00,
505324,MANUGRAPH IN,B ,Q,45.00,45.95,44.50,45.80,45.80,45.50,24,1233,55845.00,
505355,NESCO LTD   ,B ,Q,552.00,560.65,542.90,551.90,551.90,557.90,231,6628,3668464.00,
505358,INTEGRA ENG ,X ,Q,54.45,54.45,52.05,52.35,52.05,54.15,19,4029,212336.00,
505368,REVATHI EQU.,B ,Q,535.30,578.00,525.35,573.40,578.00,529.20,9,103,57045.00,
505400,TEXINFRA    ,B ,Q,60.95,66.25,60.45,61.40,60.60,61.60,712,3614604,239768527.00,
505412,WENDT(INDIA),B ,Q,2460.00,2496.65,2411.10,2433.65,2433.65,2465.00,17,41,99753.00,
505502,PSITINFRA   ,X ,Q,52.55,53.45,52.55,53.45,53.45,53.45,1168,181032,9661811.00,
505509,RESPON IND  ,B ,Q,41.10,41.10,39.10,39.50,39.50,41.95,123,14439,577823.00,
505515,SHYAMKAM INV,XT,Q,17.30,17.30,17.30,17.30,17.30,16.50,4,50,865.00,
505526,DOLAT INV.  ,X ,Q,10.64,10.64,10.64,10.64,10.64,10.64,10,10675,113582.00,
505533,WESTLIFE DEV,B ,Q,323.95,330.00,315.00,320.00,320.00,325.00,835,52308,16861951.00,
505537,ZEE ENTER   ,A ,Q,586.00,587.90,574.05,576.30,576.30,586.90,510,19007,11030797.00,
505576,GOLDCORP    ,X ,Q,50.00,55.10,47.50,47.50,47.50,50.10,6,211,10598.00,
505590,SVPGLOB     ,X ,Q,328.00,328.00,309.00,323.70,323.70,317.10,196,19610,6277041.00,
505665,ANTIF BEARNG,X ,Q,406.10,411.40,405.00,409.70,411.40,409.40,61,4102,1673540.00,
505681,BIMETAL BEAR,X ,Q,552.00,568.45,543.00,543.55,546.00,559.00,20,536,294494.00,
505688,BHARAT GEARS,B ,Q,169.00,172.00,168.95,169.20,169.95,175.75,71,2393,407360.00,
505700,ELECON ENG  ,B ,Q,76.20,77.50,73.60,76.95,76.95,76.10,416,54619,4126451.00,
505710,GRAUER& WEIL,B ,Q,56.00,57.00,55.50,55.60,55.60,56.45,451,117590,6595601.00,
505712,GUJ.AUTO GE ,X ,Q,282.80,282.80,268.00,272.90,269.10,276.65,37,784,214849.00,
505714,GABRIEL(I)  ,B ,Q,136.00,137.90,133.00,136.85,137.50,136.95,283,19606,2667244.00,
505720,HERC.HOISTS ,B ,Q,109.55,109.55,102.10,104.65,104.65,108.20,103,6882,731118.00,
505726,IFB IND.LTD.,B ,Q,1154.25,1164.00,1122.10,1150.00,1150.00,1164.35,129,1232,1408543.00,
505729,SINGER INDIA,X ,Q,48.90,51.40,48.90,49.95,49.95,49.85,340,80545,4037285.00,
505737,INTER.COMBUS,X ,Q,390.00,390.00,370.00,372.40,375.00,394.25,146,5862,2218765.00,
505744,FED MOG GOE ,B ,Q,416.05,429.95,412.30,420.35,421.00,420.85,45,964,404715.00,
505750,JOSTS ENG.  ,X ,Q,1135.00,1230.00,1131.00,1192.00,1192.00,1145.00,19,381,436734.00,
505790,SCHAEFFLER  ,B ,Q,5220.00,5220.00,5150.00,5165.15,5180.00,5173.90,17,39,201966.00,
505800,RANE HOLDIN ,B ,Q,2360.00,2488.00,2360.00,2449.65,2449.65,2379.25,111,351,846845.00,
505827,SNL BEARINGS,X ,Q,383.20,473.40,372.10,415.00,415.00,394.50,225,7172,3074028.00,
505840,JAIPAN INDUS,XT,Q,37.00,37.00,36.20,36.25,36.25,36.80,13,1925,70362.00,
505850,MANCREDIT   ,ST,Q,3.62,3.80,3.44,3.74,3.79,3.62,78,234230,854035.00,
505854,TRF LTD.    ,B ,Q,219.50,227.00,219.50,222.70,220.60,228.65,111,4642,1037334.00,
505872,WPIL LTD.   ,X ,Q,522.00,534.95,502.00,509.55,502.00,528.40,363,12718,6502408.00,
505890,KENNAMETAL  ,B ,Q,716.30,716.30,705.00,709.30,705.50,716.20,12,176,124907.00,
505978,TRITON VALVE,X ,Q,1760.00,1760.00,1730.00,1754.50,1754.50,1746.55,41,383,664497.00,
506016,JRIIIL      ,Z ,Q,1.05,1.05,1.05,1.05,1.05,1.05,2,100,105.00,
506022,PRAKASH IND.,B ,Q,172.50,173.40,168.45,169.20,169.20,174.90,1349,180553,30753804.00,
506074,ARSHIYA     ,B ,Q,75.00,75.00,71.00,72.90,71.65,73.05,215,26224,1906520.00,
506076,GRIND NORTON,B ,Q,504.50,510.45,500.25,505.10,509.00,503.35,13,96,48552.00,
506079,LAKSHMI PREC,B ,Q,40.00,40.00,37.70,38.05,39.85,39.30,69,2491,95109.00,
506105,STANROSE MAF,X ,Q,150.00,150.00,150.00,150.00,150.00,157.80,2,154,23100.00,
506109,GENESYS INT.,B ,Q,257.00,264.00,256.00,257.90,257.90,256.55,178,42628,11147204.00,
506122,PANKAJPIYUS ,X ,Q,70.00,71.80,64.75,65.75,65.00,65.30,48,4983,352727.00,
506128,PARNAXLAB   ,X ,Q,45.90,45.90,40.20,44.50,44.45,46.00,63,8336,360876.00,
506134,INTELL CAP  ,XT,Q,9.50,9.50,9.50,9.50,9.50,9.50,1,50,475.00,
506146,VISAGAR POL ,B ,Q,0.97,1.02,0.97,1.02,1.02,0.98,48,56523,56828.00,
506186,GALAXY ENTER,XT,Q,17.00,17.00,17.00,17.00,17.00,17.00,1,90,1530.00,
506194,ARIH SUPER  ,B ,Q,114.35,114.95,112.50,112.55,114.00,113.05,151,21893,2470421.00,
506197,BLISSGVS PH ,B ,Q,197.50,199.60,193.50,195.35,196.00,199.65,497,56913,11236406.00,
506222,INEOSSTYRO  ,B ,Q,850.00,870.00,850.00,863.10,869.00,844.15,19,182,155538.00,
506235,ALEMBIC LTD.,B ,Q,55.50,55.55,53.00,53.30,53.30,56.20,311,60688,3263925.00,
506248,AMINES&PLAST,X ,Q,57.50,57.80,55.05,57.80,57.80,55.05,77,13514,772442.00,
506260,ANUH PHARMA ,X ,Q,158.80,159.45,155.20,156.55,156.50,155.45,85,3488,547247.00,
506261,MODISON MET.,X ,Q,56.00,57.70,55.10,56.95,57.45,56.30,72,9095,520264.00,
506285,BAYER CROP  ,A ,Q,4200.00,4250.00,4139.95,4203.00,4200.00,4152.20,117,20929,87391515.00,
506390,CLARI CHEM  ,B ,Q,531.35,542.90,526.50,532.45,538.00,532.95,421,2511,1345978.00,
506395,COROM INTER ,A ,Q,514.85,528.00,513.00,523.80,527.00,516.40,434,5595,2908108.00,
506401,DEEPAK NITR.,B ,Q,250.00,253.25,247.70,248.85,248.85,251.35,376,16275,4063315.00,
506405,DHARAMSI CHM,X ,Q,96.55,98.00,94.10,94.85,94.10,96.60,24,2339,224684.00,
506414,DIL LTD     ,X ,Q,2910.00,2950.00,2835.15,2856.95,2856.95,2984.35,155,5890,16800880.00,
506480,GOCLCORP    ,B ,Q,501.05,506.00,495.50,496.10,499.90,504.95,33,899,450527.00,
506520,JAYSHRI CHEM,X ,Q,12.20,12.60,11.71,11.99,12.10,12.23,63,7094,85213.00,
506522,JL MORISON  ,X ,Q,1383.05,1383.05,1315.05,1325.00,1325.00,1317.20,15,43,57226.00,
506525,KANORIA CHEM,B ,Q,67.05,67.50,65.60,65.70,66.25,67.85,81,7151,474340.00,
506528,KELTECH EN. ,X ,Q,1192.20,1272.90,1192.10,1234.05,1254.00,1233.00,39,558,680715.00,
506532,NITTA GELA  ,X ,Q,202.00,203.50,196.10,199.15,200.00,200.25,32,2587,518832.00,
506543,M.P.AGRO IND,P ,Q,4.75,4.75,4.75,4.75,4.75,5.00,1,200,950.00,
506579,ORIENT.CARB.,B ,Q,1039.05,1057.80,994.25,1029.55,1010.00,1037.85,81,1409,1430663.00,
506590,PHIL.CARBON ,B ,Q,1107.40,1126.70,1069.15,1087.30,1087.30,1093.95,2631,71917,78532806.00,
506597,AMAL PRODUCT,X ,Q,125.00,127.00,121.55,125.20,124.95,126.70,40,2885,358116.00,
506605,POLYCHEM    ,X ,Q,369.00,376.70,348.00,352.75,348.00,360.05,36,139,50110.00,
506618,PUN.CHEM    ,B ,Q,396.90,397.55,389.00,389.20,389.00,398.00,25,799,314194.00,
506642,SADHANA NITR,XT,Q,218.75,218.75,218.75,218.75,218.75,218.75,5,300,65625.00,
506655,SUDARSH.CHEM,B ,Q,428.45,443.00,427.85,438.80,439.75,430.70,319,10859,4755661.00,
506685,ULTRAMARINE ,X ,Q,280.00,280.00,267.00,274.95,274.00,279.20,163,16612,4560217.00,
506687,TRANSPEK    ,X ,Q,1250.00,1250.00,1212.50,1233.10,1230.00,1248.20,64,831,1024352.00,
506690,UNICHEM LAB ,B ,Q,291.80,295.00,284.00,286.10,286.10,290.15,1153,56448,16391459.00,
506720,ZANDUREALTY ,B ,Q,1758.00,1800.00,1717.00,1765.15,1717.00,1750.90,39,163,284527.00,
506734,MYS PETRO   ,X ,Q,111.60,115.50,105.00,108.80,110.00,111.55,61,3059,329923.00,
506767,ALKYL AMINES,B ,Q,610.00,617.00,589.00,605.35,589.00,609.50,26,872,528631.00,
506808,TUTICORIN.  ,XT,Q,8.50,8.52,8.50,8.52,8.52,8.87,5,500,4258.00,
506820,ASTRAZEN.PH.,B ,Q,953.55,959.90,924.00,926.50,933.00,961.45,177,1390,1304264.00,
506852,PUN.ALKALI  ,XT,Q,36.00,36.40,35.30,35.95,35.95,36.70,100,44938,1622804.00,
506854,TANFAC IND. ,X ,Q,115.00,115.00,113.00,113.55,113.55,116.10,33,2272,258804.00,
506863,SWADESHI IND,X ,Q,1.30,1.30,1.30,1.30,1.30,1.30,15,5561,7229.00,
506879,GUJ.THEMIS. ,X ,Q,40.85,43.00,40.20,41.70,41.70,40.40,97,30539,1258783.00,
506910,JAYSN DYEST ,X ,Q,64.30,71.90,64.30,68.55,71.85,68.50,16,540,35767.00,
506919,MAKERS LAB. ,X ,Q,76.20,78.80,72.00,73.20,73.20,79.35,64,5563,411160.00,
506943,J.B.CHEMICAL,B ,Q,302.00,310.45,302.00,309.20,309.00,304.95,131,3030,928150.00,
506981,BL.CHIP TEX ,X ,Q,206.50,206.50,196.30,202.00,198.00,200.70,24,1119,225719.00,
507155,JAGATJIT IND,XT,Q,95.00,96.00,94.55,94.55,94.55,99.50,6,5482,518461.00,
507180,KESAR ENT.  ,B ,Q,40.00,44.90,40.00,42.70,42.60,44.90,38,517,22085.00,
507205,TILAKNAG IND,B ,Q,18.55,19.30,18.00,18.70,19.00,18.55,119,36892,679010.00,
507315,SAKTHI SUGAR,B ,Q,16.55,16.55,16.15,16.15,16.15,16.60,22,3552,57764.00,
507410,WALCHANDNGR ,B ,Q,169.00,178.65,165.00,171.45,171.45,163.05,4397,243884,42542256.00,
507435,KHOD.INDIA  ,XT,Q,74.75,74.75,71.00,71.05,71.05,71.80,10,6014,441519.00,
507438,IFB AGRO    ,B ,Q,523.00,557.00,522.55,549.65,549.65,539.80,34,439,235185.00,
507442,DHARANI SUG ,B ,Q,15.05,15.15,14.00,14.70,14.15,15.25,23,4531,66640.00,
507450,THIRU A.SUG.,B ,Q,32.00,34.75,31.00,31.10,31.00,30.55,41,5723,183147.00,
507474,KOTHARI FERM,X ,Q,51.00,51.90,49.30,50.00,49.40,48.30,14,645,32377.00,
